component,website,brand_name,rating,rating_count,reviews,discount_price,original_price,discount_percent,bank_offers,delivery,specification
pendrive,https://www.flipkart.com/maxtc-flash-card-pendrive-credit-type-katsuki-64-gb-pen-drive-chip-hi-speed-64/p/itm386bc6b1206a1?pid=ACCGTYPPBDV2GR8V&lid=LSTACCGTYPPBDV2GR8V53FT8V&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_789&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCGTYPPBDV2GR8V.SEARCH&ssid=6brvzq6q4g0000001707117546285,MAXTC Flash Card pendrive Credit Card Type Katsuki_64 GB Pen Drive Chip with Hi-Speed 64 GB Pen Drive  (Black),3.8,,,₹549,"₹1,999",72% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 15% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1', 'Model Name': 'Flash Card pendrive Credit Card Type Katsuki_64 GB Pen Drive Chip with Hi-Speed', 'Opening Mechanism': 'Standarad', 'Read Speed': 'NA', 'Write Speed': 'NA', 'Part Number': 'Katsuki_64 GB', 'Other Features': 'High-Speed Chip: Embedded chip optimizes data transfer speeds, facilitating swift and efficient file transfers of various sizes. Plug-and-Play Functionality: Seamless compatibility with a wide range of devices, eliminating the need for complex installations or software. Flexible Storage Capacity: Available in different sizes to cater to diverse storage needs, accommodating everything from documents to multimedia libraries. Versatile Usage: Suitable for professionals, students, photographers, and anyone requiring convenient data mobility.', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'NA', 'Warranty Service Type': 'NA', 'Not Covered in Warranty': 'NA', 'Warranty Summary': 'NA'}}]"
pendrive,https://www.flipkart.com/maxtc-flash-card-pendrive-credit-type-katsuki-32-gb-pen-drive-chip-hi-speed-32/p/itm14375c5be9b53?pid=ACCGTYPP2WU64GYH&lid=LSTACCGTYPP2WU64GYHZ6ERQW&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_790&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCGTYPP2WU64GYH.SEARCH&ssid=6brvzq6q4g0000001707117546285,MAXTC Flash Card pendrive Credit Card Type Katsuki_32 GB Pen Drive Chip with Hi-Speed 32 GB Pen Drive  (Black),3.8,,,₹499,"₹1,499",66% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 9% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1', 'Model Name': 'Flash Card pendrive Credit Card Type Katsuki_32 GB Pen Drive Chip with Hi-Speed', 'Opening Mechanism': 'Standarad', 'Read Speed': 'NA', 'Write Speed': 'NA', 'Part Number': 'Katsuki_32 GB', 'Other Features': 'High-Speed Chip: Embedded chip optimizes data transfer speeds, facilitating swift and efficient file transfers of various sizes. Plug-and-Play Functionality: Seamless compatibility with a wide range of devices, eliminating the need for complex installations or software. Flexible Storage Capacity: Available in different sizes to cater to diverse storage needs, accommodating everything from documents to multimedia libraries. Versatile Usage: Suitable for professionals, students, photographers, and anyone requiring convenient data mobility.', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'NA', 'Warranty Service Type': 'NA', 'Not Covered in Warranty': 'NA', 'Warranty Summary': 'NA'}}]"
pendrive,https://www.flipkart.com/tobo-diamond-glitter-bottle-shape-flash-drive-cute-s-necklace-thumb-pendrive-32-pen-drive/p/itmdcf664e69e282?pid=ACCFGB8PS6ZHEGEY&lid=LSTACCFGB8PS6ZHEGEY6Y0RCD&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_791&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCFGB8PS6ZHEGEY.SEARCH&ssid=6brvzq6q4g0000001707117546285,"Tobo Diamond Glitter Bottle Shape Flash Drive,Cute S Necklace Thumb Pendrive. 32 Pen Drive  (Pink)",4.1,7 Ratings , 1 Reviews,₹888,"₹2,999",70% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 8% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1 x Pendrive', 'Model Name': 'Diamond Glitter Bottle Shape Flash Drive,Cute S Necklace Thumb Pendrive.', 'Read Speed': '30', 'Write Speed': '20', 'Supported OS': 'Windows 8, Windows XP, Windows 7, Mac OS', 'Part Number': 'Crystal Diamond Bottle Shaped Pen drive 16GB', 'Width': '40 mm', 'Height': '60 mm', 'Depth': '20 mm', 'Weight': '40 g', 'Other Features': 'Eye-catching designs looks attractive and decorative. Sweet gift for your dear family, friends or wedding clients', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'Product Internal damage', 'Warranty Service Type': 'Product Replacement warranty', 'Not Covered in Warranty': 'Product External damage', 'Warranty Summary': '3 Months Domestic Warranty', 'Domestic Warranty': '3 Months'}}]"
pendrive,https://www.flipkart.com/sandisk-cruzer-blade-usb-2-0-32-gb-flash-pen-drive-black-red/p/itmf3qy9czssdxnz?pid=ACCG5EESCGDZQU6K&lid=LSTACCG5EESCGDZQU6KCMWS6A&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_792&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCG5EESCGDZQU6K.SEARCH&ssid=6brvzq6q4g0000001707117546285,"SanDisk Cruzer Blade USB 2.0 32 GB Flash Pen Drive (Black, Red) 32 GB Pen Drive  (Black, Red)",3.7,,,₹549,₹700,21% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free?']","[{'General': {'Sales Package': '1', 'Model Name': 'Cruzer Blade USB 2.0 32 GB Flash Pen Drive (Black, Red)', 'Net Quantity': '1'}}, {'Warranty': {'Warranty Service Type': 'NA', 'Warranty Summary': '5 years brand warranty', 'International Warranty': '5 Year', 'Domestic Warranty': '5 Year'}}]"
pendrive,https://www.flipkart.com/tobo-100-dollar-shape-card-memory-stick-pen-drive-usb-2-0-fancy-drive-16gb-16/p/itmf879f176950ad?pid=ACCFBX4C5YHDZEGJ&lid=LSTACCFBX4C5YHDZEGJFMT02V&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_793&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCFBX4C5YHDZEGJ.SEARCH&ssid=6brvzq6q4g0000001707117546285,Tobo 100 Dollar Shape Card Memory Stick Pen Drive USB 2.0 Fancy Pen Drive.(16GB) 16 Pen Drive  (Multicolor),4.7,6 Ratings , 1 Reviews,₹728,"₹1,999",63% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1 pendrive', 'Model Name': '100 Dollar Shape Card Memory Stick Pen Drive USB 2.0 Fancy Pen Drive.(16GB)', 'Read Speed': '30', 'Write Speed': '20', 'Supported OS': 'Windows XP, Windows 7, Mac OS', 'Part Number': '100 Dollars Pendrive 16', 'Width': '82 mm', 'Height': '52 mm', 'Depth': '30 mm', 'Weight': '20 g', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'Product Internal damage', 'Warranty Service Type': 'Product Replacement Warranty', 'Not Covered in Warranty': 'Product External damage', 'Warranty Summary': '3 Months Domestic warranty', 'Domestic Warranty': '3 Months'}}]"
pendrive,https://www.flipkart.com/realstic-v220w-1free-c-type-otg-128-gb-pen-drive/p/itmf924ed617f951?pid=ACCGT5FCVKCHRZGN&lid=LSTACCGT5FCVKCHRZGNRIRKAL&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_794&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCGT5FCVKCHRZGN.SEARCH&ssid=6brvzq6q4g0000001707117546285,Realstic V220W 1FREE C- TYPE OTG 128 GB Pen Drive  (Silver),3.8,9 Ratings , 1 Reviews,₹569,"₹1,799",68% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 5% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1', 'Model Name': 'V220W 1FREE C- TYPE OTG', 'Read Speed': '130', 'Write Speed': '120', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'No', 'Warranty Service Type': 'No', 'Not Covered in Warranty': 'Damaged item not replacment', 'Warranty Summary': 'No', 'International Warranty': '1 Year', 'Domestic Warranty': '1 Year'}}]"
pendrive,https://www.flipkart.com/sandisk-cruzer-blade-pack-8gb-16-gb-pen-drive/p/itmf3qy3s58pzfuw?pid=ACCEDBGWEG6FZQF3&lid=LSTACCEDBGWEG6FZQF3FQJQLL&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_795&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCEDBGWEG6FZQF3.SEARCH&ssid=6brvzq6q4g0000001707117546285,"SanDisk Cruzer Blade Pack Of 8gb And 16 GB Pen Drive  (Red, Black)",4.1,380 Ratings , 47 Reviews,₹999,"₹1,000",,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '2 Pendrive, 99 rs free music n video from Hungama', 'Model Name': 'Cruzer Blade Pack Of 8gb And', 'Read Speed': '17.62 MB/sec', 'Pack of': 'Pack of 2', 'Write Speed': '4.42 MB/sec4.42 MB/sec', 'Part Number': 'SDCZ50-016G-I35', 'Weight': '5 g', 'Other Features': '99 rs free music n video from Hungama', 'Net Quantity': '2'}}, {'Warranty': {'Covered in Warranty': '5 Year Replacement warranty', 'Warranty Service Type': 'Service center', 'Not Covered in Warranty': 'Physical Damage', 'Warranty Summary': '5 years replacement warrenty', 'Domestic Warranty': '5 Year'}}]"
pendrive,https://www.flipkart.com/sandisk-ultra-3-0-16-gb-pen-drive/p/itma4f5377119ad3?pid=ACCEVDZZZZUTUYSH&lid=LSTACCEVDZZZZUTUYSH8J6HY3&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_796&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCEVDZZZZUTUYSH.SEARCH&ssid=6brvzq6q4g0000001707117546285,SanDisk Ultra 3.0 16 GB Pen Drive  (Black),4.4,7 Ratings , 0 Reviews,"₹1,495","₹2,000",25% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '3 Pen Drive', 'Model Name': 'Ultra 3.0', 'Pack of': 'Pack of 3', 'Net Quantity': '3'}}, {'Warranty': {'International Warranty': '5 Year'}}]"
pendrive,https://www.flipkart.com/lexar-jumpdrive-v100-32-gb-pen-drive/p/itmf5426231372f2?pid=ACCGHEM4MQ7BYKZY&lid=LSTACCGHEM4MQ7BYKZYL2YLCL&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_797&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCGHEM4MQ7BYKZY.SEARCH&ssid=6brvzq6q4g0000001707117546285,Lexar JumpDrive V100 32 GB Pen Drive  (Grey),4.1,107 Ratings , 14 Reviews,₹495,₹700,29% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 12% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1 Pendrive, User Manual', 'Model Name': 'JumpDrive V100', 'Opening Mechanism': 'Standard', 'Read Speed': 'Up to 100 MB/s', 'Write Speed': 'Up to 60 MB/s', 'Supported OS': 'Windows, Mac OS', 'Part Number': 'LJDV100-32GABGY', 'Weight': '8 g', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'Manufacturing Defects', 'Not Covered in Warranty': 'Physical Damages', 'Domestic Warranty': '2 Year'}}]"
pendrive,https://www.flipkart.com/bryt-metal-body-flash-drive-usb-3-1-high-speed-type-pendrive-10-years-warranty-64-gb-pen/p/itm8025ea57d4a5d?pid=ACCGQTPDMHT6RYJ6&lid=LSTACCGQTPDMHT6RYJ6BZNP6C&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_798&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCGQTPDMHT6RYJ6.SEARCH&ssid=6brvzq6q4g0000001707117546285,BRYT Metal Body Flash Drive USB 3.1 High-Speed Type A Pendrive With 10 Years Warranty 64 GB Pen Drive  (Silver),4,42 Ratings , 2 Reviews,₹530,"₹1,250",57% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free?']","[{'General': {'Sales Package': '1 Piece Long Pen Drive', 'Model Name': 'Metal Body Flash Drive USB 3.1 High-Speed Type A Pendrive With 10 Years Warranty', 'Read Speed': '100 MB/s', 'Other Features': 'This pendrive is compatible with operating systems such as windows 7 or later and mac os 10.3 and above. the bryt usb 3.1 64gb pendrive has a reed speed rate of 100mb/sec.', 'Net Quantity': '1'}}, {'Warranty': {'Warranty Service Type': 'NA', 'Warranty Summary': '10 Years Warranty', 'Domestic Warranty': '10 Year'}}]"
